Benchmark,len(list_before_reduction),len(list_after_reduction),kendall_corr,kendall_p_value,spearman_corr,spearman_p_value
clang-21582,1,1,nan,nan,nan,nan
clang-21582,5,4,-0.2357022603955159,0.6547208460185769,-0.2581988897471611,0.7418011102528389
clang-21582,4,3,-0.2357022603955159,0.6547208460185769,-0.2581988897471611,0.7418011102528389
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,4,3,0.0,1.0,0.0,1.0
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,8,1,0.5773502691896257,0.1432349075246697,0.6546536707079772,0.15830242337545783
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,8,3,0.08606629658238703,0.8272593465627113,0.09759000729485333,0.8540797033781717
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,7,7,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,5,4,-0.6324555320336759,0.15729920705028516,-0.7071067811865475,0.18169011381620928
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,4,4,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,4,4,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,3,2,0.816496580927726,0.22067136191984693,0.8660254037844387,0.3333333333333332
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,7,7,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,7,7,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,6,6,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,4,4,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,4,4,nan,nan,nan,nan
clang-21582,4,4,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,4,4,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,6,6,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,4,4,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,5,3,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,4,3,nan,nan,nan,nan
clang-21582,4,3,nan,nan,nan,nan
clang-21582,4,3,nan,nan,nan,nan
clang-21582,4,3,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,3,1,-1.0,1.0,-0.9999999999999999,nan
clang-21582,3,1,-1.0,1.0,-0.9999999999999999,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,3,2,-1.0,1.0,-0.9999999999999999,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,-1.0,1.0,-0.9999999999999999,nan
clang-21582,2,1,-1.0,1.0,-0.9999999999999999,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,-1.0,1.0,-0.9999999999999999,nan
clang-21582,2,1,-1.0,1.0,-0.9999999999999999,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,3,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,3,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,-1.0,1.0,-0.9999999999999999,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,-1.0,1.0,-0.9999999999999999,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,54,40,-0.3247991771764601,0.06711993287352229,-0.40802429169416543,0.06633344221359187
clang-21582,1,1,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,5,4,-0.6324555320336759,0.15729920705028516,-0.7071067811865475,0.18169011381620928
clang-21582,1,1,nan,nan,nan,nan
clang-21582,4,4,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,4,3,-0.7071067811865477,0.17971249487899976,-0.7745966692414834,0.22540333075851657
clang-21582,1,1,nan,nan,nan,nan
clang-21582,5,5,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,4,3,-0.2357022603955159,0.6547208460185769,-0.2581988897471611,0.7418011102528389
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,4,3,0.2357022603955159,0.6547208460185769,0.2581988897471611,0.7418011102528389
clang-21582,1,1,nan,nan,nan,nan
clang-21582,4,4,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,4,3,-0.7071067811865477,0.17971249487899976,-0.7745966692414834,0.22540333075851657
clang-21582,1,1,nan,nan,nan,nan
clang-21582,6,5,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,4,4,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,4,4,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,6,6,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,3,1,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,4,4,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,3,3,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,3,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,2,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,2,2,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
clang-21582,1,1,nan,nan,nan,nan
